Content,EventId,EventTemplate,Count
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:15_AM FIT101=2.620824 LIT101=844.9156 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.69396 FIT301=2.209909 LIT301=802.5987 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717746 LIT401=812.7531 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=11.84312 FIT501=1.726737 FIT502=1.280646 FIT503=0.7351407 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.1923 PIT502=1.69801 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:16_AM FIT101=2.606412 LIT101=845.5829 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.73878 FIT301=2.209909 LIT301=801.9578 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717746 LIT401=813.0223 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.725455 FIT502=1.281927 FIT503=0.7357808 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.1923 PIT502=1.69801 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:17_AM FIT101=2.593601 LIT101=846.0147 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.74838 FIT301=2.209909 LIT301=801.1968 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717746 LIT401=813.7144 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.725455 FIT502=1.282439 FIT503=0.7357808 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.1923 PIT502=1.69801 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:18_AM FIT101=2.5699 LIT101=846.682 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.74838 FIT301=2.209909 LIT301=800.8764 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.717746 LIT401=813.5222 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.725455 FIT502=1.282439 FIT503=0.7378293 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.1923 PIT502=1.69801 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:19_AM FIT101=2.549723 LIT101=846.9568 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.73238 FIT301=2.209909 LIT301=800.5159 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.715439 LIT401=813.676 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.725455 FIT502=1.279877 FIT503=0.7387255 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.1923 PIT502=1.69801 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:20_AM FIT101=2.528264 LIT101=847.7418 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.68756 FIT301=2.208116 LIT301=800.1154 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.713901 LIT401=814.2912 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.725455 FIT502=1.263994 FIT503=0.7357808 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.0801 PIT502=1.69801 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:21_AM FIT101=2.516414 LIT101=848.1343 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=1.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.68756 FIT301=2.208116 LIT301=799.7549 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.713645 LIT401=814.445 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.724942 FIT502=1.261432 FIT503=0.7352687 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=249.9519 PIT502=1.69801 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:22_AM FIT101=2.496877 LIT101=848.6839 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=0.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.72598 FIT301=2.208116 LIT301=799.3143 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.712363 LIT401=814.8295 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.724045 FIT502=1.261432 FIT503=0.7348846 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=249.9519 PIT502=1.69801 PIT503=189.022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:23_AM FIT101=2.481504 LIT101=849.5082 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.0461 FIT201=0.0 MV201=0.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.75159 FIT301=2.209653 LIT301=799.1541 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.712363 LIT401=814.8295 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.261432 FIT503=0.7355248 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=249.9519 PIT502=1.69801 PIT503=188.9259 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:24_AM FIT101=2.461006 LIT101=849.8222 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.2 FIT201=0.0 MV201=0.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.75159 FIT301=2.209653 LIT301=798.9138 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.712363 LIT401=815.3294 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.272192 FIT503=0.7377012 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=249.9519 PIT502=1.69801 PIT503=188.9259 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:25_AM FIT101=2.449156 LIT101=850.8035 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.2 FIT201=0.0 MV201=0.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.75159 FIT301=2.209653 LIT301=798.5933 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.712363 LIT401=815.5217 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.272192 FIT503=0.7377012 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=249.9519 PIT502=1.69801 PIT503=188.9259 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:26_AM FIT101=2.433462 LIT101=851.0391 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.2 FIT201=0.0 MV201=0.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.7996 FIT301=2.209653 LIT301=798.353 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.712363 LIT401=815.5986 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.272192 FIT503=0.7348846 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=249.9519 PIT502=1.585878 PIT503=188.9259 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:27_AM FIT101=2.433462 LIT101=851.0391 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.2 FIT201=0.0 MV201=0.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.7996 FIT301=2.209653 LIT301=798.353 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.712363 LIT401=815.5986 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.272192 FIT503=0.7348846 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=249.9519 PIT502=1.585878 PIT503=188.9259 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:28_AM FIT101=2.427057 LIT101=851.5101 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.2 FIT201=0.0 MV201=0.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.7996 FIT301=2.209653 LIT301=797.7522 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.712363 LIT401=815.7908 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.266428 FIT503=0.7348846 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.0 PIT502=1.585878 PIT503=188.9259 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:29_AM FIT101=2.427057 LIT101=851.9811 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=320.2 FIT201=0.0 MV201=0.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.73238 FIT301=2.209653 LIT301=797.4718 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.712363 LIT401=816.1754 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.261944 FIT503=0.7348846 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.0 PIT502=1.585878 PIT503=188.9259 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:30_AM FIT101=2.438267 LIT101=852.7662 MV101=2.0 P101=1.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=319.9949 FIT201=0.0 MV201=0.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.70997 FIT301=2.207731 LIT301=797.2715 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.712363 LIT401=816.3292 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.261432 FIT503=0.7348846 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.0 PIT502=1.649953 PIT503=188.8138 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
DATASET=SWAT TIMESTAMP=28/12/2015_10:30:31_AM FIT101=2.480223 LIT101=853.0802 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.625 AIT202=8.46533 AIT203=319.9949 FIT201=0.0 MV201=2.0 P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 DPIT301=19.70037 FIT301=2.206835 LIT301=796.9911 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.5501 FIT401=1.712876 LIT401=816.3676 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.3222 AIT503=262.3686 AIT504=12.15073 FIT501=1.723532 FIT502=1.261432 FIT503=0.7348846 FIT504=0.3084905 P501=2.0 P502=1.0 PIT501=250.0 PIT502=1.649953 PIT503=188.8138 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,a2ec0812,DATASET=SWAT <*> <*> <*> MV101=2.0 <*> P102=1.0 <*> <*> <*> <*> <*> P201=1.0 P202=1.0 P203=1.0 P204=1.0 P205=1.0 P206=1.0 <*> <*> <*> MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 <*> <*> <*> P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 <*> <*> <*> <*> <*> <*> <*> <*> P501=2.0 P502=1.0 <*> <*> <*> FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack,1
