timestamp,node_id,voltage_level,frequency_signal,power_flow,reactive_power,communication_log_size,access_behavior,temporal_entropy,spectral_energy,spatial_correlation,wavelet_coeff_avg,wavelet_coeff_std,threat_probability,attack_type,risk_score,uncertainty,policy_action,reward_value,ip_mutation,port_rotation,env_diversification,mtd_strategy_used,attack_detected
2024-01-05 09:15:00,N6,231.98,49.77,147.72,32.85,4766,login,0.12,12.1,0.66,-0.655,0.003,0.6,None,0.77,0.12,increase_monitoring,0.47,0,1,0,None,0
2024-01-05 09:30:00,N48,218.09,50.13,124.46,32.62,3273,command_exec,0.47,5.56,0.37,0.994,0.376,0.92,None,0.43,0.03,increase_monitoring,0.95,1,1,1,Port,1
2024-01-05 09:45:00,N49,225.58,49.98,100.31,33.57,3026,logout,0.93,19.67,0.44,-0.244,0.074,0.1,MITM,0.99,0.14,alert_operator,0.76,1,1,1,Env,0
2024-01-05 10:00:00,N35,231.43,50.06,97.65,21.76,8438,command_exec,0.55,9.85,0.63,0.573,0.17,0.64,None,0.79,0.46,restrict_access,0.84,1,0,1,None,0
2024-01-05 10:15:00,N16,234.49,49.78,100.13,28.18,4951,login,0.59,8.27,0.81,-0.386,0.393,0.46,Insider,0.98,0.25,increase_monitoring,0.84,1,0,1,IP,0
2024-01-05 10:30:00,N43,236.73,50.19,100.35,32.73,9516,login,0.51,14.83,0.37,0.194,0.413,0.53,Zero-Day,0.74,0.25,alert_operator,0.96,1,1,0,IP,0
2024-01-05 10:45:00,N15,227.39,50.51,101.58,33.45,1170,command_exec,0.55,19.65,0.67,0.574,0.27,0.09,None,0.61,0.46,isolate_node,0.62,0,1,0,None,0
2024-01-05 11:00:00,N49,229.21,50.1,79.05,34.28,8665,logout,0.77,5.06,0.41,-0.952,0.468,0.43,MITM,0.14,0.34,increase_monitoring,0.28,0,0,1,IP+Port,1
2024-01-05 11:15:00,N12,236.39,49.73,85.48,26.66,1090,logout,0.19,18.41,0.63,0.449,0.481,0.49,Zero-Day,0.42,0.13,restrict_access,0.04,1,0,0,Env,1
2024-01-05 11:30:00,N20,230.46,49.93,141.73,24.76,8008,file_access,0.55,7.49,0.36,0.966,0.183,0.93,Zero-Day,0.81,0.33,alert_operator,0.93,0,1,0,Env,0
2024-01-05 11:45:00,N10,233.52,50.31,112.09,35.31,5992,logout,0.63,7.98,0.23,-0.628,0.18,0.41,None,0.61,0.41,increase_monitoring,0.9,0,1,1,None,1
2024-01-05 12:00:00,N48,228.95,49.76,95.39,30.24,3818,login,0.75,10.0,0.66,-0.728,0.047,0.64,None,0.76,0.36,increase_monitoring,0.18,1,1,1,None,1
2024-01-05 12:15:00,N21,233.33,50.12,129.49,32.18,6683,command_exec,0.97,6.76,0.4,0.373,0.003,0.92,Insider,0.19,0.11,increase_monitoring,0.82,0,1,1,IP+Port,0
2024-01-05 12:30:00,N32,222.79,49.91,76.14,27.67,6347,file_access,0.79,11.04,0.35,-0.84,0.128,0.71,Insider,0.1,0.34,alert_operator,0.98,1,0,1,None,0
2024-01-05 12:45:00,N46,238.39,49.9,96.03,28.12,5631,login,0.35,5.33,0.47,0.983,0.166,0.06,Insider,0.6,0.13,alert_operator,0.56,0,1,0,IP+Env,0
2024-01-05 13:00:00,N3,237.37,49.53,95.64,28.77,9451,logout,0.73,6.21,0.49,0.794,0.153,0.72,Zero-Day,0.95,0.45,alert_operator,0.6,0,0,1,Port,0
2024-01-05 13:15:00,N31,231.59,49.75,107.41,26.76,5403,command_exec,0.69,17.26,0.39,-0.445,0.047,0.69,Insider,0.07,0.31,restrict_access,0.16,1,1,1,IP+Env,0
2024-01-05 13:30:00,N4,220.92,49.9,92.78,23.53,4915,command_exec,0.86,17.72,0.28,-0.495,0.045,0.97,DoS,0.11,0.49,alert_operator,0.42,0,1,1,IP+Port,1
2024-01-05 13:45:00,N1,227.96,49.92,63.19,37.47,1694,login,0.48,13.6,0.41,-0.069,0.487,0.31,Zero-Day,0.61,0.14,isolate_node,0.8,1,0,0,IP+Env,0
2024-01-05 14:00:00,N47,237.26,50.05,84.04,29.29,2368,login,0.68,6.2,0.89,0.169,0.126,0.05,Zero-Day,0.45,0.48,isolate_node,0.37,1,1,1,None,1
2024-01-05 14:15:00,N6,237.48,49.55,105.36,33.99,6060,logout,1.0,19.32,0.47,0.564,0.404,0.21,MITM,0.18,0.35,isolate_node,0.66,0,0,0,IP,0
2024-01-05 14:30:00,N36,245.99,50.13,64.39,28.47,1918,file_access,0.96,8.42,0.61,-0.962,0.223,0.96,Insider,0.23,0.41,isolate_node,0.52,0,0,0,Env,1
2024-01-05 14:45:00,N45,222.31,49.83,103.41,36.16,6212,login,0.69,10.85,0.44,-0.911,0.213,0.18,DoS,0.33,0.41,restrict_access,0.84,0,1,0,IP+Env,0
2024-01-05 15:00:00,N16,229.93,49.99,91.36,21.23,9980,file_access,0.2,5.38,0.2,0.324,0.292,0.68,DoS,0.56,0.24,alert_operator,0.57,0,0,0,IP,1
2024-01-05 15:15:00,N8,234.65,50.64,117.63,28.41,6302,command_exec,0.4,10.71,0.82,0.575,0.125,0.23,DoS,0.09,0.09,restrict_access,0.46,1,0,0,None,1
2024-01-05 15:30:00,N23,218.11,50.07,147.64,37.44,1547,logout,0.55,10.3,0.53,0.615,0.421,0.54,False Data Injection,0.84,0.35,increase_monitoring,0.57,1,1,1,None,0
2024-01-05 15:45:00,N21,230.75,49.93,138.03,33.24,4179,command_exec,0.76,18.22,0.62,0.601,0.475,0.89,Zero-Day,0.1,0.23,restrict_access,0.15,1,1,1,Env,1
2024-01-05 16:00:00,N29,226.38,49.83,109.45,34.78,3321,login,0.5,18.05,0.62,0.866,0.07,0.51,None,0.14,0.13,restrict_access,0.2,0,1,0,None,0
2024-01-05 16:15:00,N9,243.6,49.76,143.42,16.26,6639,file_access,0.62,13.39,0.71,-0.316,0.297,0.11,DoS,0.69,0.24,alert_operator,0.54,0,0,1,Port,0
2024-01-05 16:30:00,N37,229.45,49.97,136.41,32.11,4050,file_access,0.88,11.3,0.43,0.696,0.18,0.28,None,0.15,0.22,restrict_access,0.19,0,1,0,IP,0
2024-01-05 16:45:00,N28,233.29,50.14,87.91,25.7,3090,command_exec,0.87,17.23,0.68,0.216,0.257,0.6,Zero-Day,0.9,0.48,restrict_access,0.68,0,1,0,IP+Env,1
2024-01-05 17:00:00,N27,256.62,50.1,44.58,31.0,5904,command_exec,0.26,14.03,0.86,0.704,0.301,0.74,Insider,0.94,0.42,increase_monitoring,0.96,0,1,0,IP,1
2024-01-05 17:15:00,N8,230.75,49.8,64.44,31.57,3713,login,0.9,19.23,0.66,-0.052,0.164,0.05,MITM,0.42,0.18,alert_operator,0.91,1,0,0,None,0
2024-01-05 17:30:00,N7,241.72,50.03,105.06,33.08,9939,file_access,0.24,14.29,0.8,-0.434,0.128,0.68,False Data Injection,0.58,0.01,isolate_node,0.41,0,1,1,IP+Port,1
2024-01-05 17:45:00,N1,236.59,49.6,102.26,16.51,5809,login,0.96,13.35,0.59,0.194,0.048,0.6,DoS,0.68,0.23,alert_operator,0.48,1,1,1,IP+Port,0
2024-01-05 18:00:00,N48,223.66,50.11,85.32,22.26,8305,logout,0.36,11.9,0.82,-0.31,0.342,0.8,DoS,0.05,0.03,increase_monitoring,0.64,0,0,1,Port,1
2024-01-05 18:15:00,N24,228.46,50.03,101.41,28.55,5648,file_access,0.89,6.24,0.58,-0.138,0.038,0.72,DoS,0.4,0.47,isolate_node,0.39,1,0,1,IP+Env,1
2024-01-05 18:30:00,N19,215.6,50.14,94.97,27.13,6318,command_exec,0.16,18.61,0.34,0.38,0.412,0.48,None,0.45,0.38,restrict_access,0.26,0,1,0,Port,1
2024-01-05 18:45:00,N42,235.58,50.12,125.71,31.17,3972,file_access,0.75,6.51,0.39,-0.785,0.047,0.59,DoS,0.5,0.12,increase_monitoring,0.98,0,1,1,IP,1
2024-01-05 19:00:00,N34,227.39,50.08,126.22,18.45,7985,login,0.79,10.88,0.78,0.253,0.439,0.11,None,0.3,0.42,alert_operator,0.67,0,1,0,Env,0
2024-01-05 19:15:00,N9,224.09,50.18,80.79,39.17,6637,logout,0.84,19.5,0.48,-0.036,0.003,0.42,Zero-Day,0.43,0.19,isolate_node,0.89,0,0,1,None,0
2024-01-05 19:30:00,N24,245.51,49.93,144.13,26.5,4836,file_access,0.46,15.31,0.61,0.602,0.453,0.45,Insider,0.27,0.05,alert_operator,0.85,1,1,1,Port,1
2024-01-05 19:45:00,N40,213.28,50.02,117.95,30.48,5024,logout,0.94,7.65,0.68,-0.523,0.473,0.52,False Data Injection,0.93,0.36,increase_monitoring,0.93,0,1,1,IP,0
2024-01-05 20:00:00,N45,222.38,49.78,78.5,22.63,8782,command_exec,0.86,5.73,0.89,-0.286,0.121,0.43,False Data Injection,0.6,0.08,isolate_node,0.86,1,1,1,IP,1
2024-01-05 20:15:00,N23,218.32,49.84,103.27,32.1,3622,login,1.0,12.34,0.47,-0.768,0.431,0.05,DoS,0.95,0.46,alert_operator,0.27,1,1,0,IP,1
2024-01-05 20:30:00,N6,227.02,50.31,119.51,31.42,8954,logout,0.75,12.04,0.57,0.195,0.379,0.87,DoS,0.58,0.04,restrict_access,0.21,1,1,0,Port,0
2024-01-05 20:45:00,N29,209.24,49.91,98.8,20.15,6886,command_exec,0.59,8.35,0.67,-0.878,0.356,0.56,MITM,0.19,0.46,alert_operator,0.04,0,1,1,None,0
2024-01-05 21:00:00,N40,216.62,49.82,75.46,29.51,6857,command_exec,0.42,16.73,0.45,0.407,0.45,0.26,DoS,0.68,0.02,increase_monitoring,0.31,0,1,1,IP+Port,0
2024-01-05 21:15:00,N5,232.55,50.17,123.19,31.9,2229,logout,0.34,13.67,0.86,-0.885,0.071,0.74,Zero-Day,0.06,0.38,isolate_node,0.39,1,0,0,IP,0
2024-01-05 21:30:00,N35,233.56,49.81,91.85,30.8,9874,login,0.98,15.66,0.34,0.608,0.139,0.55,None,0.1,0.15,restrict_access,0.85,1,1,1,Port,1
2024-01-05 21:45:00,N12,220.89,49.83,89.96,27.49,1106,logout,0.51,5.04,0.63,-0.576,0.076,0.69,Insider,0.23,0.14,alert_operator,0.88,1,1,1,IP,1
2024-01-05 22:00:00,N17,230.93,49.84,87.13,29.58,7038,logout,0.86,18.28,0.67,0.0,0.305,0.99,Insider,0.85,0.21,isolate_node,0.28,1,0,1,IP,1
2024-01-05 22:15:00,N47,226.22,50.1,108.3,31.26,3163,file_access,0.69,9.17,0.47,-0.896,0.079,0.83,DoS,0.59,0.29,isolate_node,0.83,1,1,1,IP+Env,1
2024-01-05 22:30:00,N11,241.43,50.39,97.5,30.35,5256,login,0.54,13.81,0.83,-0.112,0.146,0.33,False Data Injection,0.15,0.4,increase_monitoring,0.69,0,1,1,IP,1
2024-01-05 22:45:00,N11,222.62,50.0,81.95,31.74,8595,command_exec,0.21,11.69,0.8,0.374,0.317,0.33,DoS,0.64,0.15,increase_monitoring,0.14,0,0,1,Env,0
2024-01-05 23:00:00,N19,230.92,50.06,74.19,30.45,9674,logout,0.57,8.42,0.57,0.738,0.166,0.01,MITM,0.07,0.13,isolate_node,0.88,0,0,1,Env,0
2024-01-05 23:15:00,N39,227.76,49.95,74.89,32.31,4899,logout,0.15,17.15,0.4,-0.037,0.236,0.68,MITM,0.71,0.45,isolate_node,0.54,0,0,0,IP+Env,0
2024-01-05 23:30:00,N34,234.07,50.01,91.89,34.34,9202,logout,0.95,16.22,0.76,-0.488,0.209,0.12,None,0.3,0.47,isolate_node,0.15,1,0,1,None,1
2024-01-05 23:45:00,N31,231.26,49.81,121.02,32.58,6174,login,0.34,8.72,0.63,-0.378,0.399,0.59,None,0.63,0.46,alert_operator,0.64,0,0,1,IP+Port,0
2024-01-06 00:00:00,N31,251.05,50.09,94.23,27.22,4036,file_access,0.6,14.73,0.86,-0.75,0.096,0.15,False Data Injection,0.87,0.39,restrict_access,0.86,1,0,1,IP+Port,1
2024-01-06 00:15:00,N8,219.99,50.21,90.92,20.39,6290,file_access,0.83,13.41,0.84,-0.558,0.285,0.67,DoS,0.77,0.18,increase_monitoring,0.51,0,0,0,IP+Env,1
2024-01-06 00:30:00,N48,220.2,49.95,77.59,31.05,4386,file_access,0.27,19.11,0.78,-0.88,0.291,0.36,Insider,0.67,0.16,increase_monitoring,0.39,0,0,0,IP+Env,1
2024-01-06 00:45:00,N26,225.84,50.04,120.98,22.07,3025,file_access,0.19,6.82,0.41,0.121,0.312,0.89,Insider,0.81,0.34,increase_monitoring,0.1,1,0,1,IP,0
2024-01-06 01:00:00,N10,218.06,50.37,79.88,33.9,7392,logout,0.87,18.51,0.35,0.938,0.131,0.69,None,0.25,0.48,increase_monitoring,0.98,0,1,1,IP,0
2024-01-06 01:15:00,N49,222.91,49.94,116.24,27.7,6699,login,0.39,19.58,0.41,-0.234,0.083,0.19,Insider,0.48,0.05,increase_monitoring,0.03,1,1,0,IP,1
2024-01-06 01:30:00,N10,222.31,50.3,99.86,35.8,6707,file_access,0.33,9.48,0.33,0.88,0.167,0.06,Insider,0.13,0.25,isolate_node,0.83,0,1,1,IP,1
2024-01-06 01:45:00,N17,213.19,50.2,74.14,28.64,9234,file_access,0.27,5.63,0.36,-0.726,0.324,0.6,MITM,0.54,0.42,increase_monitoring,0.73,1,0,0,Env,0
2024-01-06 02:00:00,N48,225.88,50.0,103.97,26.77,5585,login,0.37,7.72,0.5,-0.164,0.015,0.79,MITM,0.13,0.21,increase_monitoring,0.39,0,1,1,Port,0
2024-01-06 02:15:00,N30,211.2,49.91,87.08,22.62,6758,file_access,0.24,11.6,0.69,0.418,0.297,0.95,None,0.77,0.15,alert_operator,0.93,1,1,1,Port,0
2024-01-06 02:30:00,N23,230.79,50.15,94.99,40.47,2055,logout,0.5,6.3,0.29,-0.955,0.498,0.97,Insider,0.85,0.05,restrict_access,0.28,0,1,1,Env,1
2024-01-06 02:45:00,N7,216.43,50.13,131.36,29.95,7530,command_exec,0.51,7.53,0.38,-0.939,0.308,0.72,None,0.83,0.2,alert_operator,0.14,1,1,0,IP+Port,0
2024-01-06 03:00:00,N36,221.05,49.84,104.33,24.27,5342,command_exec,0.53,19.63,0.74,0.272,0.351,0.12,Insider,0.47,0.35,alert_operator,0.95,1,1,1,Port,1
2024-01-06 03:15:00,N21,234.98,50.17,130.26,29.38,6277,login,0.74,13.67,0.35,-0.848,0.121,0.16,MITM,0.11,0.45,restrict_access,0.04,0,1,0,IP+Port,1
2024-01-06 03:30:00,N37,208.69,50.24,125.28,38.48,9774,login,0.66,8.69,0.81,0.882,0.445,0.46,False Data Injection,0.13,0.07,alert_operator,0.48,1,1,0,IP+Port,1
2024-01-06 03:45:00,N44,235.49,49.64,91.54,36.05,3965,logout,0.2,13.25,0.25,-0.33,0.391,0.26,None,0.63,0.5,increase_monitoring,0.58,0,1,0,Env,0
2024-01-06 04:00:00,N26,241.49,49.99,125.32,27.2,8901,login,0.98,9.85,0.7,0.368,0.108,0.15,Insider,0.26,0.08,increase_monitoring,0.58,0,0,1,IP+Env,0
2024-01-06 04:15:00,N47,236.46,50.01,83.99,26.63,4619,login,0.59,5.62,0.5,0.423,0.481,0.47,None,0.36,0.42,restrict_access,0.19,0,1,1,Port,1
2024-01-06 04:30:00,N7,244.57,50.04,118.63,36.52,6664,logout,0.31,15.5,0.53,-0.862,0.365,0.72,DoS,0.31,0.12,isolate_node,0.42,1,0,1,IP,0
2024-01-06 04:45:00,N45,218.11,49.87,93.25,37.6,5516,command_exec,0.2,14.14,0.67,0.45,0.444,0.89,Insider,0.98,0.03,restrict_access,0.44,1,1,0,None,0
2024-01-06 05:00:00,N47,224.55,49.83,91.5,26.6,4187,logout,0.33,18.9,0.29,0.513,0.076,0.49,Zero-Day,0.14,0.06,alert_operator,0.81,1,0,1,IP+Env,0
2024-01-06 05:15:00,N1,229.6,50.06,87.78,22.43,9065,logout,0.33,15.15,0.61,0.037,0.356,0.17,False Data Injection,0.86,0.32,restrict_access,0.59,1,0,1,IP+Env,1
2024-01-06 05:30:00,N17,235.75,50.19,114.69,37.69,7456,command_exec,0.78,8.66,0.56,0.04,0.306,0.22,DoS,0.42,0.23,increase_monitoring,0.58,0,1,0,Env,1
2024-01-06 05:45:00,N34,212.35,49.57,94.01,29.03,7746,logout,0.45,7.04,0.42,-0.334,0.264,0.44,MITM,0.07,0.04,increase_monitoring,0.3,1,0,1,None,0
2024-01-06 06:00:00,N49,245.01,49.8,82.06,27.78,9482,logout,0.44,19.38,0.39,0.031,0.347,0.54,None,0.59,0.4,restrict_access,0.0,1,1,0,IP+Env,1
2024-01-06 06:15:00,N32,229.26,50.04,117.86,28.15,7139,command_exec,0.6,8.74,0.46,0.927,0.436,0.89,MITM,0.98,0.27,alert_operator,0.39,0,1,0,IP+Env,1
2024-01-06 06:30:00,N33,221.36,49.92,105.56,30.2,9482,logout,0.17,9.14,0.52,0.769,0.288,0.16,None,0.68,0.29,alert_operator,0.83,0,1,0,IP+Env,1
2024-01-06 06:45:00,N48,226.41,49.97,107.93,35.3,7079,command_exec,0.11,6.2,0.34,0.876,0.107,0.75,MITM,0.41,0.08,isolate_node,0.35,1,0,0,IP,0
2024-01-06 07:00:00,N16,223.71,49.59,84.88,37.45,3233,login,0.36,14.36,0.39,0.412,0.328,0.47,DoS,0.65,0.0,increase_monitoring,0.44,0,1,0,Port,0
2024-01-06 07:15:00,N29,238.64,49.63,99.63,34.79,1223,command_exec,0.67,7.07,0.46,-0.145,0.375,0.03,False Data Injection,0.24,0.03,increase_monitoring,0.78,1,1,0,IP,0
2024-01-06 07:30:00,N49,217.04,50.26,70.46,22.99,9276,logout,0.35,11.6,0.87,0.074,0.447,0.17,False Data Injection,0.65,0.33,alert_operator,0.42,0,1,1,None,1
2024-01-06 07:45:00,N25,246.96,49.89,118.29,41.26,1598,file_access,0.24,16.58,0.65,-0.497,0.385,0.24,Insider,0.61,0.28,isolate_node,0.8,0,0,0,None,1
2024-01-06 08:00:00,N27,225.62,49.72,142.87,31.99,2504,login,0.49,13.54,0.72,0.346,0.461,0.43,MITM,0.96,0.07,alert_operator,0.62,1,1,0,Port,1
2024-01-06 08:15:00,N20,214.81,50.09,83.49,26.88,9162,login,0.74,13.43,0.47,0.871,0.066,0.72,MITM,0.99,0.12,restrict_access,0.45,1,0,0,IP,1
2024-01-06 08:30:00,N46,248.08,50.03,140.22,31.79,8992,file_access,0.88,14.89,0.65,0.564,0.074,0.13,DoS,0.67,0.43,isolate_node,0.84,1,0,1,Port,1
2024-01-06 08:45:00,N2,231.11,50.25,127.47,33.71,4321,login,0.74,9.22,0.32,-0.526,0.406,0.06,Insider,0.69,0.24,increase_monitoring,0.25,1,1,0,None,0
2024-01-06 09:00:00,N10,233.42,49.88,99.63,22.39,6700,command_exec,0.86,11.31,0.55,-0.483,0.5,0.06,Zero-Day,0.91,0.04,alert_operator,0.62,0,0,0,IP+Port,0
2024-01-06 09:15:00,N25,238.16,50.02,91.6,30.12,7452,file_access,0.69,15.48,0.76,-0.266,0.113,0.9,MITM,0.87,0.28,alert_operator,0.88,0,1,0,Port,1
2024-01-06 09:30:00,N16,228.91,49.86,81.38,41.81,8496,logout,0.87,6.89,0.49,-0.003,0.117,0.94,None,0.0,0.24,increase_monitoring,0.61,0,0,0,IP,1
2024-01-06 09:45:00,N39,221.43,50.03,61.48,32.04,5671,file_access,0.13,10.11,0.45,0.215,0.365,0.16,MITM,0.23,0.19,isolate_node,0.65,1,1,0,Port,1
2024-01-06 10:00:00,N38,222.86,49.95,83.86,31.18,3583,command_exec,0.52,12.61,0.55,-0.461,0.316,0.44,None,0.82,0.3,alert_operator,0.36,1,0,0,IP+Env,0
2024-01-06 10:15:00,N38,231.66,49.7,97.77,34.21,7326,file_access,0.81,11.92,0.38,-0.238,0.177,0.06,None,0.16,0.19,isolate_node,0.69,1,0,1,IP,0
2024-01-06 10:30:00,N46,215.06,49.73,108.99,32.06,9167,logout,0.38,9.31,0.86,-0.371,0.285,0.37,Insider,0.05,0.44,increase_monitoring,0.22,1,1,0,Env,0
2024-01-06 10:45:00,N25,223.3,49.99,101.94,35.98,8988,command_exec,0.61,15.55,0.81,-0.939,0.234,0.71,None,0.82,0.44,isolate_node,0.94,1,0,0,IP,0
2024-01-06 11:00:00,N1,218.77,50.1,100.81,23.88,6767,file_access,0.36,15.01,0.32,0.788,0.245,0.72,False Data Injection,0.56,0.11,increase_monitoring,0.97,0,1,1,Port,1
2024-01-06 11:15:00,N25,232.41,50.19,119.13,31.22,1067,logout,0.61,19.26,0.26,0.777,0.275,0.13,None,0.97,0.38,alert_operator,0.91,1,0,0,Env,0
2024-01-06 11:30:00,N20,215.45,49.62,76.61,32.4,4946,command_exec,0.42,8.61,0.6,0.436,0.426,0.2,None,0.04,0.21,increase_monitoring,0.99,1,1,1,IP+Env,0
2024-01-06 11:45:00,N5,204.5,49.96,99.23,30.5,9661,login,0.71,6.05,0.25,-0.817,0.384,0.89,Insider,0.91,0.03,increase_monitoring,0.36,1,0,1,IP,0
2024-01-06 12:00:00,N43,224.85,50.25,97.52,34.11,4142,file_access,0.87,14.68,0.64,0.765,0.014,0.22,Insider,0.01,0.12,alert_operator,0.77,0,1,0,None,1
2024-01-06 12:15:00,N21,226.01,50.15,100.12,26.1,4120,command_exec,0.85,11.64,0.84,0.755,0.194,0.19,DoS,0.27,0.41,isolate_node,0.7,1,0,1,Env,0
2024-01-06 12:30:00,N31,234.17,50.49,91.9,34.28,5134,logout,0.49,16.36,0.7,0.366,0.48,0.87,Zero-Day,0.17,0.06,isolate_node,0.37,1,1,1,Port,1
2024-01-06 12:45:00,N44,223.22,49.99,108.19,25.35,9377,login,0.64,19.54,0.46,0.439,0.211,0.67,None,0.87,0.08,isolate_node,0.21,0,1,1,Env,1
2024-01-06 13:00:00,N49,230.33,50.24,110.42,34.02,3584,login,0.25,15.15,0.61,-0.283,0.26,0.38,False Data Injection,0.63,0.14,alert_operator,0.73,1,1,0,IP+Env,0
2024-01-06 13:15:00,N34,231.67,49.86,52.53,29.21,6541,login,0.13,13.6,0.71,0.136,0.011,0.44,Zero-Day,0.17,0.17,isolate_node,0.44,1,0,0,IP+Port,1
2024-01-06 13:30:00,N45,230.33,50.1,123.62,30.54,9959,file_access,0.48,11.44,0.48,0.532,0.061,0.46,Zero-Day,0.4,0.5,restrict_access,0.44,0,1,1,Env,1
2024-01-06 13:45:00,N13,234.11,49.93,100.25,27.43,9323,login,0.28,16.69,0.86,-0.401,0.373,0.89,DoS,0.87,0.24,increase_monitoring,0.14,0,1,1,IP+Port,1
2024-01-06 14:00:00,N7,227.2,50.02,129.36,34.18,6764,login,0.8,16.12,0.73,-0.049,0.437,0.06,False Data Injection,0.04,0.19,restrict_access,0.97,1,1,0,IP,1
2024-01-06 14:15:00,N38,220.87,50.25,130.74,30.77,4340,command_exec,0.9,15.27,0.21,0.372,0.251,0.61,MITM,0.22,0.17,isolate_node,0.2,0,1,1,Port,0
2024-01-06 14:30:00,N7,233.45,50.18,125.74,18.32,4509,command_exec,0.28,8.9,0.23,-0.895,0.362,0.08,None,0.16,0.44,isolate_node,0.5,0,1,0,Env,1
2024-01-06 14:45:00,N21,236.15,50.03,84.6,31.39,8583,login,0.77,8.56,0.2,-0.704,0.296,0.83,MITM,0.08,0.37,restrict_access,0.53,1,0,0,Port,1
2024-01-06 15:00:00,N23,236.05,49.97,107.92,29.59,3846,file_access,0.88,19.83,0.26,0.453,0.496,0.27,Insider,0.79,0.42,restrict_access,0.14,1,0,1,IP+Env,1
2024-01-06 15:15:00,N5,230.45,49.96,130.34,27.28,4235,logout,0.79,10.21,0.3,-0.208,0.049,0.65,MITM,0.07,0.11,increase_monitoring,0.21,0,0,0,None,0
2024-01-06 15:30:00,N24,231.93,50.47,106.38,24.77,7970,login,0.41,17.86,0.61,0.674,0.065,0.56,DoS,0.37,0.05,isolate_node,0.19,0,1,0,Port,1
2024-01-06 15:45:00,N49,241.82,49.88,116.03,22.26,5406,command_exec,0.51,13.45,0.34,0.831,0.159,0.28,Insider,0.07,0.14,alert_operator,0.18,1,0,1,IP+Env,1
2024-01-06 16:00:00,N31,220.96,49.93,137.22,27.17,6500,login,0.4,19.46,0.66,0.6,0.055,0.99,False Data Injection,0.71,0.18,isolate_node,0.25,0,0,1,Env,1
2024-01-06 16:15:00,N7,239.8,50.04,100.13,35.46,9326,command_exec,0.27,7.01,0.64,0.537,0.119,0.65,Zero-Day,0.67,0.45,isolate_node,0.46,1,0,0,Port,0
2024-01-06 16:30:00,N17,238.79,49.66,68.01,32.8,9904,logout,0.14,6.12,0.27,0.698,0.081,0.64,Zero-Day,0.34,0.48,isolate_node,0.72,0,0,0,Port,1
2024-01-06 16:45:00,N3,221.46,50.03,84.55,23.88,2823,logout,0.71,6.1,0.67,-0.418,0.356,0.85,None,0.95,0.34,increase_monitoring,0.83,0,1,1,IP+Port,0
2024-01-06 17:00:00,N32,229.55,49.98,110.69,29.34,4158,file_access,0.94,16.16,0.49,0.787,0.482,0.77,Insider,0.48,0.13,restrict_access,0.06,1,0,0,None,1
2024-01-06 17:15:00,N36,232.1,49.92,95.72,24.7,1101,login,0.32,17.87,0.49,0.283,0.37,0.41,DoS,0.01,0.44,increase_monitoring,0.78,1,1,0,IP+Port,1
2024-01-06 17:30:00,N27,229.27,50.3,104.5,41.93,6340,file_access,0.18,6.86,0.46,-0.664,0.175,0.2,False Data Injection,0.3,0.46,alert_operator,0.48,1,0,0,IP+Port,1
2024-01-06 17:45:00,N30,218.24,49.98,126.17,37.02,9370,command_exec,0.42,9.76,0.24,-0.228,0.422,0.44,Zero-Day,0.06,0.21,restrict_access,0.5,1,0,1,IP,1
2024-01-06 18:00:00,N40,224.54,49.79,101.3,33.22,6671,login,0.16,5.33,0.45,0.706,0.347,0.53,Insider,0.2,0.32,increase_monitoring,0.36,0,1,0,Env,0
2024-01-06 18:15:00,N25,232.42,49.91,121.28,33.24,8721,command_exec,0.78,8.59,0.3,-0.08,0.082,0.86,MITM,0.45,0.1,increase_monitoring,0.37,0,1,0,Port,0
2024-01-06 18:30:00,N13,228.42,50.0,83.92,22.64,5049,file_access,0.38,8.23,0.32,0.704,0.405,0.4,MITM,0.92,0.17,alert_operator,0.71,0,1,0,Port,0
2024-01-06 18:45:00,N18,241.08,49.93,69.16,24.01,6618,login,0.49,7.55,0.39,0.218,0.418,0.87,False Data Injection,0.36,0.27,restrict_access,0.87,0,1,1,IP+Port,1
2024-01-06 19:00:00,N25,240.12,49.95,91.3,29.2,2557,logout,0.44,11.99,0.58,-0.599,0.46,0.75,DoS,0.78,0.31,increase_monitoring,0.06,0,0,0,Port,0
2024-01-06 19:15:00,N16,235.77,49.86,98.81,22.83,5431,command_exec,0.61,13.95,0.72,-0.819,0.309,0.87,None,0.89,0.06,isolate_node,0.71,0,1,0,IP+Port,1
2024-01-06 19:30:00,N37,216.59,50.1,102.47,25.43,4197,login,0.72,10.74,0.66,0.749,0.265,0.76,DoS,0.34,0.19,isolate_node,0.68,0,1,1,None,1
2024-01-06 19:45:00,N38,223.71,50.02,107.44,32.24,3465,file_access,0.48,18.91,0.2,0.398,0.128,0.23,Insider,0.42,0.35,isolate_node,0.56,1,0,1,IP,0
2024-01-06 20:00:00,N31,238.16,50.19,102.32,27.99,7057,logout,0.85,18.02,0.74,-0.313,0.497,0.09,None,0.56,0.49,restrict_access,0.38,0,0,0,Port,0
2024-01-06 20:15:00,N31,240.58,50.05,128.23,35.18,5490,command_exec,0.71,7.51,0.21,-0.715,0.386,0.94,DoS,0.74,0.0,increase_monitoring,0.38,0,1,1,None,1
2024-01-06 20:30:00,N32,216.96,49.79,121.87,41.1,2609,logout,0.44,7.38,0.49,0.623,0.162,0.92,None,0.46,0.43,restrict_access,0.37,1,1,1,IP+Env,1
