Content,EventId,RegexTemplate
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_19:00:00 NODE_ID=N3 VOLTAGE_LEVEL=207.98 FREQUENCY_SIGNAL=49.68 POWER_FLOW=116.24 REACTIVE_POWER=43.34 COMMUNICATION_LOG_SIZE=5731 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.63 SPECTRAL_ENERGY=12.42 SPATIAL_CORRELATION=0.34 WAVELET_COEFF_AVG=-0.078 WAVELET_COEFF_STD=0.003 THREAT_PROBABILITY=1.0 ATTACK_TYPE=MITM RISK_SCORE=0.37 UNCERTAINTY=0.4 POLICY_ACTION=isolate_node REWARD_VALUE=0.39 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1,a05a5385,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_19:(.*?) NODE_ID=N3 VOLTAGE_LEVEL=207\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=116\.(.*?) REACTIVE_POWER=43\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=12\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=1\.(.*?) ATTACK_TYPE=MITM RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=isolate_node REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_14:00:00 NODE_ID=N11 VOLTAGE_LEVEL=227.68 FREQUENCY_SIGNAL=49.93 POWER_FLOW=80.56 REACTIVE_POWER=29.85 COMMUNICATION_LOG_SIZE=3362 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.52 SPECTRAL_ENERGY=6.79 SPATIAL_CORRELATION=0.3 WAVELET_COEFF_AVG=-0.066 WAVELET_COEFF_STD=0.14 THREAT_PROBABILITY=0.34 ATTACK_TYPE=DoS RISK_SCORE=0.7 UNCERTAINTY=0.18 POLICY_ACTION=isolate_node REWARD_VALUE=0.93 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0,a1642bda,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_14:(.*?) NODE_ID=N11 VOLTAGE_LEVEL=227\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=80\.(.*?) REACTIVE_POWER=29\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=6\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=DoS RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=isolate_node REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP\+Port ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-02_00:00:00 NODE_ID=N8 VOLTAGE_LEVEL=223.99 FREQUENCY_SIGNAL=50.23 POWER_FLOW=81.17 REACTIVE_POWER=27.1 COMMUNICATION_LOG_SIZE=8451 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.21 SPECTRAL_ENERGY=12.55 SPATIAL_CORRELATION=0.27 WAVELET_COEFF_AVG=-0.337 WAVELET_COEFF_STD=0.411 THREAT_PROBABILITY=0.29 ATTACK_TYPE=Zero-Day RISK_SCORE=0.86 UNCERTAINTY=0.13 POLICY_ACTION=restrict_access REWARD_VALUE=0.87 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1,a1e522ff,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-02_00:(.*?) NODE_ID=N8 VOLTAGE_LEVEL=223\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=81\.(.*?) REACTIVE_POWER=27\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=12\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=Zero\-Day RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=restrict_access REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_11:45:00 NODE_ID=N8 VOLTAGE_LEVEL=241.35 FREQUENCY_SIGNAL=49.95 POWER_FLOW=104.15 REACTIVE_POWER=34.88 COMMUNICATION_LOG_SIZE=1059 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.89 SPECTRAL_ENERGY=14.4 SPATIAL_CORRELATION=0.36 WAVELET_COEFF_AVG=-0.353 WAVELET_COEFF_STD=0.463 THREAT_PROBABILITY=0.19 ATTACK_TYPE=MITM RISK_SCORE=0.11 UNCERTAINTY=0.13 POLICY_ACTION=restrict_access REWARD_VALUE=0.2 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1,a24ea605,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_11:(.*?) NODE_ID=N8 VOLTAGE_LEVEL=241\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=104\.(.*?) REACTIVE_POWER=34\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=14\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=MITM RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=restrict_access REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_06:00:00 NODE_ID=N24 VOLTAGE_LEVEL=229.28 FREQUENCY_SIGNAL=49.84 POWER_FLOW=112.51 REACTIVE_POWER=30.66 COMMUNICATION_LOG_SIZE=2432 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.55 SPECTRAL_ENERGY=7.88 SPATIAL_CORRELATION=0.45 WAVELET_COEFF_AVG=0.041 WAVELET_COEFF_STD=0.058 THREAT_PROBABILITY=0.25 ATTACK_TYPE=Insider RISK_SCORE=0.85 UNCERTAINTY=0.08 POLICY_ACTION=restrict_access REWARD_VALUE=0.03 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP ATTACK_DETECTED=0,a68d4873,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_06:(.*?) NODE_ID=N24 VOLTAGE_LEVEL=229\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=112\.(.*?) REACTIVE_POWER=30\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=7\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=Insider RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=restrict_access REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_01:30:00 NODE_ID=N9 VOLTAGE_LEVEL=235.58 FREQUENCY_SIGNAL=49.62 POWER_FLOW=145.72 REACTIVE_POWER=34.42 COMMUNICATION_LOG_SIZE=5136 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.26 SPECTRAL_ENERGY=8.16 SPATIAL_CORRELATION=0.32 WAVELET_COEFF_AVG=0.033 WAVELET_COEFF_STD=0.454 THREAT_PROBABILITY=0.28 ATTACK_TYPE=DoS RISK_SCORE=0.05 UNCERTAINTY=0.05 POLICY_ACTION=alert_operator REWARD_VALUE=0.42 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Env ATTACK_DETECTED=0,a812d624,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_01:(.*?) NODE_ID=N9 VOLTAGE_LEVEL=235\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=145\.(.*?) REACTIVE_POWER=34\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=8\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=DoS RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=alert_operator REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=Env ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_15:30:00 NODE_ID=N48 VOLTAGE_LEVEL=234.01 FREQUENCY_SIGNAL=49.83 POWER_FLOW=60.94 REACTIVE_POWER=26.8 COMMUNICATION_LOG_SIZE=1733 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.68 SPECTRAL_ENERGY=7.04 SPATIAL_CORRELATION=0.4 WAVELET_COEFF_AVG=-0.128 WAVELET_COEFF_STD=0.44 THREAT_PROBABILITY=0.18 ATTACK_TYPE=DoS RISK_SCORE=0.33 UNCERTAINTY=0.27 POLICY_ACTION=restrict_access REWARD_VALUE=0.42 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP ATTACK_DETECTED=0,aa240935,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_15:(.*?) NODE_ID=N48 VOLTAGE_LEVEL=234\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=60\.(.*?) REACTIVE_POWER=26\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=7\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=DoS RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=restrict_access REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_03:15:00 NODE_ID=N50 VOLTAGE_LEVEL=233.55 FREQUENCY_SIGNAL=50.22 POWER_FLOW=108.85 REACTIVE_POWER=23.82 COMMUNICATION_LOG_SIZE=5726 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.92 SPECTRAL_ENERGY=19.39 SPATIAL_CORRELATION=0.33 WAVELET_COEFF_AVG=0.553 WAVELET_COEFF_STD=0.466 THREAT_PROBABILITY=0.25 ATTACK_TYPE=MITM RISK_SCORE=0.75 UNCERTAINTY=0.39 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.2 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=1,acaf136d,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_03:(.*?) NODE_ID=N50 VOLTAGE_LEVEL=233\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=108\.(.*?) REACTIVE_POWER=23\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=19\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=MITM RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=increase_monitoring REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP\+Env ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-02_00:45:00 NODE_ID=N17 VOLTAGE_LEVEL=217.49 FREQUENCY_SIGNAL=49.9 POWER_FLOW=115.28 REACTIVE_POWER=26.94 COMMUNICATION_LOG_SIZE=1755 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.49 SPECTRAL_ENERGY=16.76 SPATIAL_CORRELATION=0.9 WAVELET_COEFF_AVG=-0.12 WAVELET_COEFF_STD=0.233 THREAT_PROBABILITY=0.41 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.36 UNCERTAINTY=0.19 POLICY_ACTION=restrict_access REWARD_VALUE=0.75 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0,ad7d3bab,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-02_00:(.*?) NODE_ID=N17 VOLTAGE_LEVEL=217\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=115\.(.*?) REACTIVE_POWER=26\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=16\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=False_Data_Injection RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=restrict_access REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP\+Port ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_12:00:00 NODE_ID=N47 VOLTAGE_LEVEL=235.36 FREQUENCY_SIGNAL=50.12 POWER_FLOW=104.9 REACTIVE_POWER=34.79 COMMUNICATION_LOG_SIZE=1914 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.17 SPECTRAL_ENERGY=6.2 SPATIAL_CORRELATION=0.47 WAVELET_COEFF_AVG=-0.05 WAVELET_COEFF_STD=0.328 THREAT_PROBABILITY=0.16 ATTACK_TYPE=Zero-Day RISK_SCORE=0.77 UNCERTAINTY=0.36 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.95 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1,b0429436,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_12:(.*?) NODE_ID=N47 VOLTAGE_LEVEL=235\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=104\.(.*?) REACTIVE_POWER=34\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=6\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=Zero\-Day RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=increase_monitoring REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=Env ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_00:00:00 NODE_ID=N10 VOLTAGE_LEVEL=222.21 FREQUENCY_SIGNAL=49.55 POWER_FLOW=107.52 REACTIVE_POWER=27.31 COMMUNICATION_LOG_SIZE=1808 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.46 SPECTRAL_ENERGY=7.36 SPATIAL_CORRELATION=0.33 WAVELET_COEFF_AVG=0.972 WAVELET_COEFF_STD=0.475 THREAT_PROBABILITY=0.57 ATTACK_TYPE=DoS RISK_SCORE=0.59 UNCERTAINTY=0.22 POLICY_ACTION=isolate_node REWARD_VALUE=0.33 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Port ATTACK_DETECTED=0,b8eedd58,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_00:(.*?) NODE_ID=N10 VOLTAGE_LEVEL=222\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=107\.(.*?) REACTIVE_POWER=27\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=7\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=DoS RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=isolate_node REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=Port ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_06:15:00 NODE_ID=N49 VOLTAGE_LEVEL=238.69 FREQUENCY_SIGNAL=49.88 POWER_FLOW=105.75 REACTIVE_POWER=25.66 COMMUNICATION_LOG_SIZE=4531 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.38 SPECTRAL_ENERGY=16.15 SPATIAL_CORRELATION=0.62 WAVELET_COEFF_AVG=0.189 WAVELET_COEFF_STD=0.443 THREAT_PROBABILITY=0.61 ATTACK_TYPE=Zero-Day RISK_SCORE=0.27 UNCERTAINTY=0.09 POLICY_ACTION=isolate_node REWARD_VALUE=0.84 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Port ATTACK_DETECTED=0,b9bea595,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_06:(.*?) NODE_ID=N49 VOLTAGE_LEVEL=238\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=105\.(.*?) REACTIVE_POWER=25\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=16\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=Zero\-Day RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=isolate_node REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=Port ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_10:45:00 NODE_ID=N1 VOLTAGE_LEVEL=241.91 FREQUENCY_SIGNAL=50.12 POWER_FLOW=101.84 REACTIVE_POWER=38.36 COMMUNICATION_LOG_SIZE=9372 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.93 SPECTRAL_ENERGY=9.27 SPATIAL_CORRELATION=0.26 WAVELET_COEFF_AVG=-0.863 WAVELET_COEFF_STD=0.428 THREAT_PROBABILITY=0.52 ATTACK_TYPE=DoS RISK_SCORE=0.41 UNCERTAINTY=0.12 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.51 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0,ba60cecf,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_10:(.*?) NODE_ID=N1 VOLTAGE_LEVEL=241\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=101\.(.*?) REACTIVE_POWER=38\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=9\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=DoS RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=increase_monitoring REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_22:00:00 NODE_ID=N13 VOLTAGE_LEVEL=235.23 FREQUENCY_SIGNAL=49.82 POWER_FLOW=114.42 REACTIVE_POWER=34.55 COMMUNICATION_LOG_SIZE=4726 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.99 SPECTRAL_ENERGY=5.8 SPATIAL_CORRELATION=0.64 WAVELET_COEFF_AVG=-0.422 WAVELET_COEFF_STD=0.084 THREAT_PROBABILITY=0.96 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.28 UNCERTAINTY=0.38 POLICY_ACTION=alert_operator REWARD_VALUE=0.96 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1,bb8c368c,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_22:(.*?) NODE_ID=N13 VOLTAGE_LEVEL=235\.(.*?) FREQUENCY_SIGNAL=49\.(.*?) POWER_FLOW=114\.(.*?) REACTIVE_POWER=34\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=5\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=False_Data_Injection RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=alert_operator REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=IP\+Port ATTACK_DETECTED=(.*?)$
DATASET=SG_SECURITY TIMESTAMP=2024-01-01_16:00:00 NODE_ID=N2 VOLTAGE_LEVEL=230.35 FREQUENCY_SIGNAL=50.15 POWER_FLOW=104.26 REACTIVE_POWER=31.71 COMMUNICATION_LOG_SIZE=3311 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.65 SPECTRAL_ENERGY=18.47 SPATIAL_CORRELATION=0.55 WAVELET_COEFF_AVG=-0.675 WAVELET_COEFF_STD=0.15 THREAT_PROBABILITY=0.07 ATTACK_TYPE=MITM RISK_SCORE=0.15 UNCERTAINTY=0.46 POLICY_ACTION=restrict_access REWARD_VALUE=0.46 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Port ATTACK_DETECTED=0,bc748678,DATASET=SG_SECURITY TIMESTAMP=2024\-01\-01_16:(.*?) NODE_ID=N2 VOLTAGE_LEVEL=230\.(.*?) FREQUENCY_SIGNAL=50\.(.*?) POWER_FLOW=104\.(.*?) REACTIVE_POWER=31\.(.*?) COMMUNICATION_LOG_SIZE=(.*?) ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0\.(.*?) SPECTRAL_ENERGY=18\.(.*?) SPATIAL_CORRELATION=0\.(.*?) WAVELET_COEFF_AVG=\-0\.(.*?) WAVELET_COEFF_STD=0\.(.*?) THREAT_PROBABILITY=0\.(.*?) ATTACK_TYPE=MITM RISK_SCORE=0\.(.*?) UNCERTAINTY=0\.(.*?) POLICY_ACTION=restrict_access REWARD_VALUE=0\.(.*?) IP_MUTATION=(.*?) PORT_ROTATION=(.*?) ENV_DIVERSIFICATION=(.*?) MTD_STRATEGY_USED=Port ATTACK_DETECTED=(.*?)$
