LineId,Content,EventTemplate
828,DATASET=SG_SECURITY NODE=N18 ACCESS=command_exec ATTACK_TYPE=False_Data_Injection POLICY=alert_operator MTD=IP+Port ATTACK_DETECTED=1 VOLTAGE=224.42 FREQUENCY=49.83 POWER_FLOW=71.15 REACTIVE_POWER=38.06 COMM_SIZE=1117 THREAT_PROB=0.6 RISK_SCORE=0.06 UNCERTAINTY=0.44 TEMPORAL_ENTROPY=0.55 SPECTRAL_ENERGY=10.77 SPATIAL_CORR=0.34,DATASET=SG_SECURITY NODE=<ID> ACCESS=command_exec ATTACK_TYPE=False_Data_Injection POLICY=alert_operator MTD=IP+Port ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
829,DATASET=SG_SECURITY NODE=N26 ACCESS=logout ATTACK_TYPE=False_Data_Injection POLICY=restrict_access MTD=Port ATTACK_DETECTED=0 VOLTAGE=243.41 FREQUENCY=50.22 POWER_FLOW=78.34 REACTIVE_POWER=28.85 COMM_SIZE=4064 THREAT_PROB=0.73 RISK_SCORE=0.28 UNCERTAINTY=0.41 TEMPORAL_ENTROPY=0.97 SPECTRAL_ENERGY=5.66 SPATIAL_CORR=0.57,DATASET=SG_SECURITY NODE=<ID> ACCESS=logout ATTACK_TYPE=False_Data_Injection POLICY=restrict_access MTD=Port ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
830,DATASET=SG_SECURITY NODE=N1 ACCESS=login ATTACK_TYPE=False_Data_Injection POLICY=alert_operator MTD=IP ATTACK_DETECTED=1 VOLTAGE=218.96 FREQUENCY=49.82 POWER_FLOW=89.55 REACTIVE_POWER=25.52 COMM_SIZE=1314 THREAT_PROB=0.19 RISK_SCORE=0.14 UNCERTAINTY=0.03 TEMPORAL_ENTROPY=0.55 SPECTRAL_ENERGY=11.79 SPATIAL_CORR=0.64,DATASET=SG_SECURITY NODE=<ID> ACCESS=login ATTACK_TYPE=False_Data_Injection POLICY=alert_operator MTD=IP ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
831,DATASET=SG_SECURITY NODE=N12 ACCESS=file_access ATTACK_TYPE=False_Data_Injection POLICY=alert_operator MTD=Env ATTACK_DETECTED=0 VOLTAGE=235.5 FREQUENCY=50.39 POWER_FLOW=110.38 REACTIVE_POWER=26.49 COMM_SIZE=7881 THREAT_PROB=0.22 RISK_SCORE=0.64 UNCERTAINTY=0.04 TEMPORAL_ENTROPY=0.57 SPECTRAL_ENERGY=5.54 SPATIAL_CORR=0.89,DATASET=SG_SECURITY NODE=<ID> ACCESS=file_access ATTACK_TYPE=False_Data_Injection POLICY=alert_operator MTD=Env ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
832,DATASET=SG_SECURITY NODE=N44 ACCESS=login ATTACK_TYPE=False_Data_Injection POLICY=alert_operator MTD=IP+Port ATTACK_DETECTED=0 VOLTAGE=220.53 FREQUENCY=49.55 POWER_FLOW=84.84 REACTIVE_POWER=25.23 COMM_SIZE=1064 THREAT_PROB=0.6 RISK_SCORE=0.1 UNCERTAINTY=0.27 TEMPORAL_ENTROPY=0.81 SPECTRAL_ENERGY=6.38 SPATIAL_CORR=0.86,DATASET=SG_SECURITY NODE=<ID> ACCESS=login ATTACK_TYPE=False_Data_Injection POLICY=alert_operator MTD=IP+Port ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
833,DATASET=SG_SECURITY NODE=N17 ACCESS=login ATTACK_TYPE=False_Data_Injection POLICY=restrict_access MTD=IP+Port ATTACK_DETECTED=0 VOLTAGE=217.49 FREQUENCY=49.9 POWER_FLOW=115.28 REACTIVE_POWER=26.94 COMM_SIZE=1755 THREAT_PROB=0.41 RISK_SCORE=0.36 UNCERTAINTY=0.19 TEMPORAL_ENTROPY=0.49 SPECTRAL_ENERGY=16.76 SPATIAL_CORR=0.9,DATASET=SG_SECURITY NODE=<ID> ACCESS=login ATTACK_TYPE=False_Data_Injection POLICY=restrict_access MTD=IP+Port ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
834,DATASET=SG_SECURITY NODE=N14 ACCESS=logout ATTACK_TYPE=False_Data_Injection POLICY=alert_operator MTD=IP+Port ATTACK_DETECTED=0 VOLTAGE=236.39 FREQUENCY=50.4 POWER_FLOW=85.42 REACTIVE_POWER=27.87 COMM_SIZE=3729 THREAT_PROB=0.5 RISK_SCORE=0.95 UNCERTAINTY=0.48 TEMPORAL_ENTROPY=0.11 SPECTRAL_ENERGY=16.98 SPATIAL_CORR=0.27,DATASET=SG_SECURITY NODE=<ID> ACCESS=logout ATTACK_TYPE=False_Data_Injection POLICY=alert_operator MTD=IP+Port ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
835,DATASET=SG_SECURITY NODE=N19 ACCESS=file_access ATTACK_TYPE=False_Data_Injection POLICY=restrict_access MTD=Port ATTACK_DETECTED=0 VOLTAGE=239.17 FREQUENCY=49.85 POWER_FLOW=91.37 REACTIVE_POWER=27.04 COMM_SIZE=8497 THREAT_PROB=0.39 RISK_SCORE=0.43 UNCERTAINTY=0.22 TEMPORAL_ENTROPY=0.68 SPECTRAL_ENERGY=12.02 SPATIAL_CORR=0.48,DATASET=SG_SECURITY NODE=<ID> ACCESS=file_access ATTACK_TYPE=False_Data_Injection POLICY=restrict_access MTD=Port ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
836,DATASET=SG_SECURITY NODE=N6 ACCESS=command_exec ATTACK_TYPE=False_Data_Injection POLICY=restrict_access MTD=UNKNOWN ATTACK_DETECTED=0 VOLTAGE=221.58 FREQUENCY=49.73 POWER_FLOW=69.95 REACTIVE_POWER=41.94 COMM_SIZE=7136 THREAT_PROB=0.16 RISK_SCORE=0.16 UNCERTAINTY=0.42 TEMPORAL_ENTROPY=0.61 SPECTRAL_ENERGY=14.89 SPATIAL_CORR=0.29,DATASET=SG_SECURITY NODE=<ID> ACCESS=command_exec ATTACK_TYPE=False_Data_Injection POLICY=restrict_access MTD=UNKNOWN ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
837,DATASET=SG_SECURITY NODE=N35 ACCESS=logout ATTACK_TYPE=False_Data_Injection POLICY=isolate_node MTD=IP+Port ATTACK_DETECTED=1 VOLTAGE=218.46 FREQUENCY=50.42 POWER_FLOW=109.44 REACTIVE_POWER=37.22 COMM_SIZE=2311 THREAT_PROB=0.63 RISK_SCORE=0.96 UNCERTAINTY=0.03 TEMPORAL_ENTROPY=0.17 SPECTRAL_ENERGY=7.51 SPATIAL_CORR=0.29,DATASET=SG_SECURITY NODE=<ID> ACCESS=logout ATTACK_TYPE=False_Data_Injection POLICY=isolate_node MTD=IP+Port ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
838,DATASET=SG_SECURITY NODE=N41 ACCESS=login ATTACK_TYPE=False_Data_Injection POLICY=alert_operator MTD=IP+Env ATTACK_DETECTED=1 VOLTAGE=248.09 FREQUENCY=50.05 POWER_FLOW=107.56 REACTIVE_POWER=32.24 COMM_SIZE=5684 THREAT_PROB=0.54 RISK_SCORE=0.81 UNCERTAINTY=0.15 TEMPORAL_ENTROPY=0.3 SPECTRAL_ENERGY=13.35 SPATIAL_CORR=0.38,DATASET=SG_SECURITY NODE=<ID> ACCESS=login ATTACK_TYPE=False_Data_Injection POLICY=alert_operator MTD=IP+Env ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
839,DATASET=SG_SECURITY NODE=N7 ACCESS=login ATTACK_TYPE=False_Data_Injection POLICY=restrict_access MTD=IP+Port ATTACK_DETECTED=0 VOLTAGE=239.84 FREQUENCY=49.92 POWER_FLOW=127.06 REACTIVE_POWER=34.23 COMM_SIZE=3054 THREAT_PROB=0.33 RISK_SCORE=0.86 UNCERTAINTY=0.04 TEMPORAL_ENTROPY=0.22 SPECTRAL_ENERGY=11.69 SPATIAL_CORR=0.41,DATASET=SG_SECURITY NODE=<ID> ACCESS=login ATTACK_TYPE=False_Data_Injection POLICY=restrict_access MTD=IP+Port ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
840,DATASET=SG_SECURITY NODE=N12 ACCESS=logout ATTACK_TYPE=False_Data_Injection POLICY=alert_operator MTD=UNKNOWN ATTACK_DETECTED=0 VOLTAGE=209.66 FREQUENCY=49.87 POWER_FLOW=88.42 REACTIVE_POWER=27.47 COMM_SIZE=3125 THREAT_PROB=0.11 RISK_SCORE=0.8 UNCERTAINTY=0.26 TEMPORAL_ENTROPY=0.69 SPECTRAL_ENERGY=10.35 SPATIAL_CORR=0.68,DATASET=SG_SECURITY NODE=<ID> ACCESS=logout ATTACK_TYPE=False_Data_Injection POLICY=alert_operator MTD=UNKNOWN ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
841,DATASET=SG_SECURITY NODE=N36 ACCESS=file_access ATTACK_TYPE=Insider POLICY=isolate_node MTD=Env ATTACK_DETECTED=1 VOLTAGE=245.99 FREQUENCY=50.13 POWER_FLOW=64.39 REACTIVE_POWER=28.47 COMM_SIZE=1918 THREAT_PROB=0.96 RISK_SCORE=0.23 UNCERTAINTY=0.41 TEMPORAL_ENTROPY=0.96 SPECTRAL_ENERGY=8.42 SPATIAL_CORR=0.61,DATASET=SG_SECURITY NODE=<ID> ACCESS=file_access ATTACK_TYPE=Insider POLICY=isolate_node MTD=Env ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
842,DATASET=SG_SECURITY NODE=N2 ACCESS=file_access ATTACK_TYPE=Insider POLICY=alert_operator MTD=IP+Env ATTACK_DETECTED=1 VOLTAGE=225.32 FREQUENCY=50.09 POWER_FLOW=98.58 REACTIVE_POWER=28.67 COMM_SIZE=3379 THREAT_PROB=0.17 RISK_SCORE=0.65 UNCERTAINTY=0.27 TEMPORAL_ENTROPY=0.82 SPECTRAL_ENERGY=15.92 SPATIAL_CORR=0.83,DATASET=SG_SECURITY NODE=<ID> ACCESS=file_access ATTACK_TYPE=Insider POLICY=alert_operator MTD=IP+Env ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
843,DATASET=SG_SECURITY NODE=N39 ACCESS=logout ATTACK_TYPE=Insider POLICY=increase_monitoring MTD=IP ATTACK_DETECTED=0 VOLTAGE=225.39 FREQUENCY=49.74 POWER_FLOW=117.68 REACTIVE_POWER=29.19 COMM_SIZE=2307 THREAT_PROB=0.91 RISK_SCORE=0.61 UNCERTAINTY=0.02 TEMPORAL_ENTROPY=0.85 SPECTRAL_ENERGY=13.76 SPATIAL_CORR=0.4,DATASET=SG_SECURITY NODE=<ID> ACCESS=logout ATTACK_TYPE=Insider POLICY=increase_monitoring MTD=IP ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
844,DATASET=SG_SECURITY NODE=N46 ACCESS=command_exec ATTACK_TYPE=Insider POLICY=increase_monitoring MTD=IP ATTACK_DETECTED=0 VOLTAGE=221.88 FREQUENCY=49.95 POWER_FLOW=128.82 REACTIVE_POWER=30.46 COMM_SIZE=2452 THREAT_PROB=0.2 RISK_SCORE=0.66 UNCERTAINTY=0.41 TEMPORAL_ENTROPY=0.77 SPECTRAL_ENERGY=8.88 SPATIAL_CORR=0.25,DATASET=SG_SECURITY NODE=<ID> ACCESS=command_exec ATTACK_TYPE=Insider POLICY=increase_monitoring MTD=IP ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
845,DATASET=SG_SECURITY NODE=N17 ACCESS=file_access ATTACK_TYPE=Insider POLICY=isolate_node MTD=Port ATTACK_DETECTED=1 VOLTAGE=235.35 FREQUENCY=50.26 POWER_FLOW=117.36 REACTIVE_POWER=18.83 COMM_SIZE=6460 THREAT_PROB=0.96 RISK_SCORE=0.43 UNCERTAINTY=0.04 TEMPORAL_ENTROPY=0.72 SPECTRAL_ENERGY=7.03 SPATIAL_CORR=0.85,DATASET=SG_SECURITY NODE=<ID> ACCESS=file_access ATTACK_TYPE=Insider POLICY=isolate_node MTD=Port ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
846,DATASET=SG_SECURITY NODE=N32 ACCESS=command_exec ATTACK_TYPE=Insider POLICY=increase_monitoring MTD=IP ATTACK_DETECTED=0 VOLTAGE=234.4 FREQUENCY=50.44 POWER_FLOW=103.72 REACTIVE_POWER=32.68 COMM_SIZE=1929 THREAT_PROB=0.52 RISK_SCORE=0.58 UNCERTAINTY=0.34 TEMPORAL_ENTROPY=0.72 SPECTRAL_ENERGY=18.78 SPATIAL_CORR=0.58,DATASET=SG_SECURITY NODE=<ID> ACCESS=command_exec ATTACK_TYPE=Insider POLICY=increase_monitoring MTD=IP ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
847,DATASET=SG_SECURITY NODE=N23 ACCESS=logout ATTACK_TYPE=Insider POLICY=restrict_access MTD=Env ATTACK_DETECTED=1 VOLTAGE=230.79 FREQUENCY=50.15 POWER_FLOW=94.99 REACTIVE_POWER=40.47 COMM_SIZE=2055 THREAT_PROB=0.97 RISK_SCORE=0.85 UNCERTAINTY=0.05 TEMPORAL_ENTROPY=0.5 SPECTRAL_ENERGY=6.3 SPATIAL_CORR=0.29,DATASET=SG_SECURITY NODE=<ID> ACCESS=logout ATTACK_TYPE=Insider POLICY=restrict_access MTD=Env ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
848,DATASET=SG_SECURITY NODE=N3 ACCESS=file_access ATTACK_TYPE=Insider POLICY=restrict_access MTD=Env ATTACK_DETECTED=0 VOLTAGE=235.6 FREQUENCY=50.02 POWER_FLOW=98.64 REACTIVE_POWER=37.19 COMM_SIZE=8438 THREAT_PROB=0.44 RISK_SCORE=0.71 UNCERTAINTY=0.06 TEMPORAL_ENTROPY=0.31 SPECTRAL_ENERGY=19.48 SPATIAL_CORR=0.65,DATASET=SG_SECURITY NODE=<ID> ACCESS=file_access ATTACK_TYPE=Insider POLICY=restrict_access MTD=Env ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
849,DATASET=SG_SECURITY NODE=N37 ACCESS=file_access ATTACK_TYPE=Insider POLICY=increase_monitoring MTD=Env ATTACK_DETECTED=1 VOLTAGE=220.34 FREQUENCY=50.27 POWER_FLOW=104.77 REACTIVE_POWER=37.24 COMM_SIZE=8699 THREAT_PROB=0.86 RISK_SCORE=0.14 UNCERTAINTY=0.08 TEMPORAL_ENTROPY=0.53 SPECTRAL_ENERGY=16.54 SPATIAL_CORR=0.64,DATASET=SG_SECURITY NODE=<ID> ACCESS=file_access ATTACK_TYPE=Insider POLICY=increase_monitoring MTD=Env ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
850,DATASET=SG_SECURITY NODE=N33 ACCESS=login ATTACK_TYPE=Insider POLICY=increase_monitoring MTD=Env ATTACK_DETECTED=1 VOLTAGE=241.28 FREQUENCY=49.99 POWER_FLOW=95.08 REACTIVE_POWER=33.37 COMM_SIZE=9658 THREAT_PROB=0.89 RISK_SCORE=0.5 UNCERTAINTY=0.48 TEMPORAL_ENTROPY=0.32 SPECTRAL_ENERGY=15.47 SPATIAL_CORR=0.79,DATASET=SG_SECURITY NODE=<ID> ACCESS=login ATTACK_TYPE=Insider POLICY=increase_monitoring MTD=Env ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
851,DATASET=SG_SECURITY NODE=N49 ACCESS=command_exec ATTACK_TYPE=Insider POLICY=restrict_access MTD=IP ATTACK_DETECTED=1 VOLTAGE=231.0 FREQUENCY=49.79 POWER_FLOW=104.25 REACTIVE_POWER=30.85 COMM_SIZE=4125 THREAT_PROB=0.19 RISK_SCORE=0.39 UNCERTAINTY=0.2 TEMPORAL_ENTROPY=0.36 SPECTRAL_ENERGY=11.38 SPATIAL_CORR=0.25,DATASET=SG_SECURITY NODE=<ID> ACCESS=command_exec ATTACK_TYPE=Insider POLICY=restrict_access MTD=IP ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
852,DATASET=SG_SECURITY NODE=N20 ACCESS=logout ATTACK_TYPE=Insider POLICY=restrict_access MTD=UNKNOWN ATTACK_DETECTED=0 VOLTAGE=230.7 FREQUENCY=49.82 POWER_FLOW=87.59 REACTIVE_POWER=29.53 COMM_SIZE=5253 THREAT_PROB=0.91 RISK_SCORE=0.82 UNCERTAINTY=0.03 TEMPORAL_ENTROPY=0.59 SPECTRAL_ENERGY=14.34 SPATIAL_CORR=0.59,DATASET=SG_SECURITY NODE=<ID> ACCESS=logout ATTACK_TYPE=Insider POLICY=restrict_access MTD=UNKNOWN ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
853,DATASET=SG_SECURITY NODE=N29 ACCESS=login ATTACK_TYPE=Insider POLICY=isolate_node MTD=UNKNOWN ATTACK_DETECTED=1 VOLTAGE=227.78 FREQUENCY=50.36 POWER_FLOW=112.75 REACTIVE_POWER=27.07 COMM_SIZE=8169 THREAT_PROB=0.19 RISK_SCORE=0.23 UNCERTAINTY=0.16 TEMPORAL_ENTROPY=0.53 SPECTRAL_ENERGY=19.88 SPATIAL_CORR=0.28,DATASET=SG_SECURITY NODE=<ID> ACCESS=login ATTACK_TYPE=Insider POLICY=isolate_node MTD=UNKNOWN ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
854,DATASET=SG_SECURITY NODE=N2 ACCESS=login ATTACK_TYPE=Insider POLICY=increase_monitoring MTD=UNKNOWN ATTACK_DETECTED=0 VOLTAGE=231.11 FREQUENCY=50.25 POWER_FLOW=127.47 REACTIVE_POWER=33.71 COMM_SIZE=4321 THREAT_PROB=0.06 RISK_SCORE=0.69 UNCERTAINTY=0.24 TEMPORAL_ENTROPY=0.74 SPECTRAL_ENERGY=9.22 SPATIAL_CORR=0.32,DATASET=SG_SECURITY NODE=<ID> ACCESS=login ATTACK_TYPE=Insider POLICY=increase_monitoring MTD=UNKNOWN ATTACK_DETECTED=<NUMBER> VOLTAGE=<NUMBER> FREQUENCY=<NUMBER> POWER_FLOW=<NUMBER> REACTIVE_POWER=<NUMBER> COMM_SIZE=<NUMBER> THREAT_PROB=<NUMBER> RISK_SCORE=<NUMBER> UNCERTAINTY=<NUMBER> TEMPORAL_ENTROPY=<NUMBER> SPECTRAL_ENERGY=<NUMBER> SPATIAL_CORR=<NUMBER>
