LineId,Content
884,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_04:45:00 NODE_ID=N1 VOLTAGE_LEVEL=218.96 FREQUENCY_SIGNAL=49.82 POWER_FLOW=89.55 REACTIVE_POWER=25.52 COMMUNICATION_LOG_SIZE=1314 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.55 SPECTRAL_ENERGY=11.79 SPATIAL_CORRELATION=0.64 WAVELET_COEFF_AVG=0.307 WAVELET_COEFF_STD=0.47 THREAT_PROBABILITY=0.19 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.14 UNCERTAINTY=0.03 POLICY_ACTION=alert_operator REWARD_VALUE=0.52 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP ATTACK_DETECTED=1
885,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_05:00:00 NODE_ID=N8 VOLTAGE_LEVEL=222.56 FREQUENCY_SIGNAL=50.18 POWER_FLOW=100.33 REACTIVE_POWER=38.42 COMMUNICATION_LOG_SIZE=6497 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.41 SPECTRAL_ENERGY=19.95 SPATIAL_CORRELATION=0.3 WAVELET_COEFF_AVG=0.37 WAVELET_COEFF_STD=0.167 THREAT_PROBABILITY=0.94 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.65 UNCERTAINTY=0.43 POLICY_ACTION=restrict_access REWARD_VALUE=0.47 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0
886,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_05:15:00 NODE_ID=N5 VOLTAGE_LEVEL=245.32 FREQUENCY_SIGNAL=49.96 POWER_FLOW=83.14 REACTIVE_POWER=25.27 COMMUNICATION_LOG_SIZE=3654 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.33 SPECTRAL_ENERGY=8.5 SPATIAL_CORRELATION=0.76 WAVELET_COEFF_AVG=0.111 WAVELET_COEFF_STD=0.477 THREAT_PROBABILITY=0.02 ATTACK_TYPE=Insider RISK_SCORE=0.26 UNCERTAINTY=0.28 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.5 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0
887,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_05:30:00 NODE_ID=N7 VOLTAGE_LEVEL=207.2 FREQUENCY_SIGNAL=50.34 POWER_FLOW=118.97 REACTIVE_POWER=34.84 COMMUNICATION_LOG_SIZE=7730 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.47 SPECTRAL_ENERGY=11.18 SPATIAL_CORRELATION=0.86 WAVELET_COEFF_AVG=0.302 WAVELET_COEFF_STD=0.292 THREAT_PROBABILITY=0.89 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.52 UNCERTAINTY=0.18 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.92 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP ATTACK_DETECTED=1
888,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_05:45:00 NODE_ID=N28 VOLTAGE_LEVEL=217.94 FREQUENCY_SIGNAL=49.62 POWER_FLOW=97.35 REACTIVE_POWER=25.89 COMMUNICATION_LOG_SIZE=1409 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.73 SPECTRAL_ENERGY=17.98 SPATIAL_CORRELATION=0.66 WAVELET_COEFF_AVG=-0.181 WAVELET_COEFF_STD=0.312 THREAT_PROBABILITY=0.29 ATTACK_TYPE=MITM RISK_SCORE=0.38 UNCERTAINTY=0.24 POLICY_ACTION=isolate_node REWARD_VALUE=0.77 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Port ATTACK_DETECTED=0
889,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_06:00:00 NODE_ID=N28 VOLTAGE_LEVEL=216.85 FREQUENCY_SIGNAL=49.61 POWER_FLOW=79.23 REACTIVE_POWER=27.65 COMMUNICATION_LOG_SIZE=1084 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.39 SPECTRAL_ENERGY=16.07 SPATIAL_CORRELATION=0.26 WAVELET_COEFF_AVG=-0.984 WAVELET_COEFF_STD=0.347 THREAT_PROBABILITY=0.36 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.9 UNCERTAINTY=0.42 POLICY_ACTION=restrict_access REWARD_VALUE=0.18 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1
890,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_06:15:00 NODE_ID=N2 VOLTAGE_LEVEL=246.66 FREQUENCY_SIGNAL=49.91 POWER_FLOW=70.82 REACTIVE_POWER=39.19 COMMUNICATION_LOG_SIZE=9547 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.87 SPECTRAL_ENERGY=7.12 SPATIAL_CORRELATION=0.24 WAVELET_COEFF_AVG=0.996 WAVELET_COEFF_STD=0.388 THREAT_PROBABILITY=0.76 ATTACK_TYPE=DoS RISK_SCORE=1.0 UNCERTAINTY=0.33 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.73 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1
891,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_06:30:00 NODE_ID=N27 VOLTAGE_LEVEL=229.81 FREQUENCY_SIGNAL=50.09 POWER_FLOW=73.1 REACTIVE_POWER=19.0 COMMUNICATION_LOG_SIZE=1844 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.31 SPECTRAL_ENERGY=7.54 SPATIAL_CORRELATION=0.22 WAVELET_COEFF_AVG=-0.278 WAVELET_COEFF_STD=0.017 THREAT_PROBABILITY=0.3 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.38 UNCERTAINTY=0.5 POLICY_ACTION=alert_operator REWARD_VALUE=0.65 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Port ATTACK_DETECTED=1
892,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_06:45:00 NODE_ID=N32 VOLTAGE_LEVEL=224.82 FREQUENCY_SIGNAL=50.13 POWER_FLOW=76.77 REACTIVE_POWER=23.65 COMMUNICATION_LOG_SIZE=5262 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.98 SPECTRAL_ENERGY=11.12 SPATIAL_CORRELATION=0.72 WAVELET_COEFF_AVG=0.83 WAVELET_COEFF_STD=0.035 THREAT_PROBABILITY=0.78 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.16 UNCERTAINTY=0.14 POLICY_ACTION=alert_operator REWARD_VALUE=0.37 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=0
893,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_07:00:00 NODE_ID=N41 VOLTAGE_LEVEL=232.84 FREQUENCY_SIGNAL=49.91 POWER_FLOW=90.6 REACTIVE_POWER=31.63 COMMUNICATION_LOG_SIZE=7860 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.68 SPECTRAL_ENERGY=9.57 SPATIAL_CORRELATION=0.73 WAVELET_COEFF_AVG=0.838 WAVELET_COEFF_STD=0.318 THREAT_PROBABILITY=0.19 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.01 UNCERTAINTY=0.26 POLICY_ACTION=restrict_access REWARD_VALUE=0.26 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0
894,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_07:15:00 NODE_ID=N6 VOLTAGE_LEVEL=212.7 FREQUENCY_SIGNAL=49.65 POWER_FLOW=95.23 REACTIVE_POWER=31.74 COMMUNICATION_LOG_SIZE=2319 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.57 SPECTRAL_ENERGY=6.03 SPATIAL_CORRELATION=0.56 WAVELET_COEFF_AVG=0.729 WAVELET_COEFF_STD=0.094 THREAT_PROBABILITY=0.85 ATTACK_TYPE=MITM RISK_SCORE=0.72 UNCERTAINTY=0.37 POLICY_ACTION=restrict_access REWARD_VALUE=0.74 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP ATTACK_DETECTED=1
895,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_07:30:00 NODE_ID=N47 VOLTAGE_LEVEL=230.18 FREQUENCY_SIGNAL=50.25 POWER_FLOW=91.24 REACTIVE_POWER=31.2 COMMUNICATION_LOG_SIZE=6016 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.39 SPECTRAL_ENERGY=6.97 SPATIAL_CORRELATION=0.26 WAVELET_COEFF_AVG=-0.955 WAVELET_COEFF_STD=0.141 THREAT_PROBABILITY=0.44 ATTACK_TYPE=Insider RISK_SCORE=0.36 UNCERTAINTY=0.26 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.22 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=0
896,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_07:45:00 NODE_ID=N20 VOLTAGE_LEVEL=243.51 FREQUENCY_SIGNAL=49.6 POWER_FLOW=100.99 REACTIVE_POWER=26.11 COMMUNICATION_LOG_SIZE=8798 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.63 SPECTRAL_ENERGY=9.88 SPATIAL_CORRELATION=0.65 WAVELET_COEFF_AVG=0.234 WAVELET_COEFF_STD=0.218 THREAT_PROBABILITY=0.88 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.68 UNCERTAINTY=0.27 POLICY_ACTION=alert_operator REWARD_VALUE=0.87 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=1
897,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_08:00:00 NODE_ID=N43 VOLTAGE_LEVEL=222.1 FREQUENCY_SIGNAL=49.88 POWER_FLOW=83.28 REACTIVE_POWER=30.39 COMMUNICATION_LOG_SIZE=8984 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.15 SPECTRAL_ENERGY=11.63 SPATIAL_CORRELATION=0.76 WAVELET_COEFF_AVG=-0.008 WAVELET_COEFF_STD=0.069 THREAT_PROBABILITY=0.26 ATTACK_TYPE=Zero-Day RISK_SCORE=0.47 UNCERTAINTY=0.36 POLICY_ACTION=alert_operator REWARD_VALUE=0.77 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1
898,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_08:15:00 NODE_ID=N25 VOLTAGE_LEVEL=238.68 FREQUENCY_SIGNAL=50.03 POWER_FLOW=77.45 REACTIVE_POWER=28.24 COMMUNICATION_LOG_SIZE=1235 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.47 SPECTRAL_ENERGY=8.26 SPATIAL_CORRELATION=0.37 WAVELET_COEFF_AVG=-0.442 WAVELET_COEFF_STD=0.386 THREAT_PROBABILITY=0.26 ATTACK_TYPE=MITM RISK_SCORE=0.0 UNCERTAINTY=0.45 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.1 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1
899,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_08:30:00 NODE_ID=N19 VOLTAGE_LEVEL=235.1 FREQUENCY_SIGNAL=50.13 POWER_FLOW=111.26 REACTIVE_POWER=35.17 COMMUNICATION_LOG_SIZE=9184 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.52 SPECTRAL_ENERGY=17.64 SPATIAL_CORRELATION=0.22 WAVELET_COEFF_AVG=0.59 WAVELET_COEFF_STD=0.168 THREAT_PROBABILITY=0.52 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.3 UNCERTAINTY=0.37 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.46 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Port ATTACK_DETECTED=1
900,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_08:45:00 NODE_ID=N50 VOLTAGE_LEVEL=228.42 FREQUENCY_SIGNAL=49.96 POWER_FLOW=93.5 REACTIVE_POWER=29.57 COMMUNICATION_LOG_SIZE=9365 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.26 SPECTRAL_ENERGY=7.93 SPATIAL_CORRELATION=0.71 WAVELET_COEFF_AVG=-0.183 WAVELET_COEFF_STD=0.35 THREAT_PROBABILITY=0.75 ATTACK_TYPE=DoS RISK_SCORE=0.03 UNCERTAINTY=0.35 POLICY_ACTION=isolate_node REWARD_VALUE=0.05 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=1
901,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_09:00:00 NODE_ID=N29 VOLTAGE_LEVEL=238.72 FREQUENCY_SIGNAL=49.87 POWER_FLOW=112.26 REACTIVE_POWER=29.48 COMMUNICATION_LOG_SIZE=6179 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.46 SPECTRAL_ENERGY=8.69 SPATIAL_CORRELATION=0.38 WAVELET_COEFF_AVG=-0.133 WAVELET_COEFF_STD=0.119 THREAT_PROBABILITY=0.4 ATTACK_TYPE=DoS RISK_SCORE=0.25 UNCERTAINTY=0.36 POLICY_ACTION=alert_operator REWARD_VALUE=0.82 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1
902,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_09:15:00 NODE_ID=N30 VOLTAGE_LEVEL=236.05 FREQUENCY_SIGNAL=49.97 POWER_FLOW=123.05 REACTIVE_POWER=33.23 COMMUNICATION_LOG_SIZE=3596 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.53 SPECTRAL_ENERGY=10.75 SPATIAL_CORRELATION=0.55 WAVELET_COEFF_AVG=-0.286 WAVELET_COEFF_STD=0.384 THREAT_PROBABILITY=0.4 ATTACK_TYPE=MITM RISK_SCORE=0.4 UNCERTAINTY=0.29 POLICY_ACTION=isolate_node REWARD_VALUE=0.37 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Port ATTACK_DETECTED=1
903,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_09:30:00 NODE_ID=N21 VOLTAGE_LEVEL=226.55 FREQUENCY_SIGNAL=50.11 POWER_FLOW=54.22 REACTIVE_POWER=32.68 COMMUNICATION_LOG_SIZE=2450 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.2 SPECTRAL_ENERGY=11.35 SPATIAL_CORRELATION=0.42 WAVELET_COEFF_AVG=0.653 WAVELET_COEFF_STD=0.39 THREAT_PROBABILITY=0.66 ATTACK_TYPE=MITM RISK_SCORE=0.28 UNCERTAINTY=0.38 POLICY_ACTION=alert_operator REWARD_VALUE=0.41 IP_MUTATION=0 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1
904,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_09:45:00 NODE_ID=N12 VOLTAGE_LEVEL=229.46 FREQUENCY_SIGNAL=50.34 POWER_FLOW=74.5 REACTIVE_POWER=31.51 COMMUNICATION_LOG_SIZE=3553 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.87 SPECTRAL_ENERGY=18.72 SPATIAL_CORRELATION=0.63 WAVELET_COEFF_AVG=-0.24 WAVELET_COEFF_STD=0.484 THREAT_PROBABILITY=0.74 ATTACK_TYPE=Zero-Day RISK_SCORE=0.27 UNCERTAINTY=0.09 POLICY_ACTION=alert_operator REWARD_VALUE=0.97 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Env ATTACK_DETECTED=1
905,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_10:00:00 NODE_ID=N21 VOLTAGE_LEVEL=232.0 FREQUENCY_SIGNAL=50.12 POWER_FLOW=96.86 REACTIVE_POWER=34.62 COMMUNICATION_LOG_SIZE=6499 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.15 SPECTRAL_ENERGY=19.91 SPATIAL_CORRELATION=0.4 WAVELET_COEFF_AVG=0.24 WAVELET_COEFF_STD=0.163 THREAT_PROBABILITY=0.48 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.95 UNCERTAINTY=0.37 POLICY_ACTION=isolate_node REWARD_VALUE=0.06 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=0
906,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_10:15:00 NODE_ID=N43 VOLTAGE_LEVEL=233.8 FREQUENCY_SIGNAL=50.17 POWER_FLOW=82.39 REACTIVE_POWER=27.25 COMMUNICATION_LOG_SIZE=5907 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.77 SPECTRAL_ENERGY=11.24 SPATIAL_CORRELATION=0.68 WAVELET_COEFF_AVG=-0.524 WAVELET_COEFF_STD=0.048 THREAT_PROBABILITY=0.4 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.7 UNCERTAINTY=0.36 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.73 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=1
907,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_10:30:00 NODE_ID=N39 VOLTAGE_LEVEL=224.61 FREQUENCY_SIGNAL=49.94 POWER_FLOW=75.25 REACTIVE_POWER=34.89 COMMUNICATION_LOG_SIZE=4820 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.44 SPECTRAL_ENERGY=13.5 SPATIAL_CORRELATION=0.72 WAVELET_COEFF_AVG=-0.575 WAVELET_COEFF_STD=0.221 THREAT_PROBABILITY=0.53 ATTACK_TYPE=MITM RISK_SCORE=0.59 UNCERTAINTY=0.29 POLICY_ACTION=isolate_node REWARD_VALUE=0.33 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Env ATTACK_DETECTED=0
908,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_10:45:00 NODE_ID=N39 VOLTAGE_LEVEL=230.69 FREQUENCY_SIGNAL=50.07 POWER_FLOW=109.62 REACTIVE_POWER=23.13 COMMUNICATION_LOG_SIZE=1520 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.63 SPECTRAL_ENERGY=18.39 SPATIAL_CORRELATION=0.81 WAVELET_COEFF_AVG=-0.738 WAVELET_COEFF_STD=0.34 THREAT_PROBABILITY=0.67 ATTACK_TYPE=DoS RISK_SCORE=0.18 UNCERTAINTY=0.25 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.97 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1
909,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_11:00:00 NODE_ID=N6 VOLTAGE_LEVEL=229.93 FREQUENCY_SIGNAL=49.99 POWER_FLOW=80.02 REACTIVE_POWER=38.53 COMMUNICATION_LOG_SIZE=3680 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.26 SPECTRAL_ENERGY=17.52 SPATIAL_CORRELATION=0.53 WAVELET_COEFF_AVG=0.358 WAVELET_COEFF_STD=0.077 THREAT_PROBABILITY=0.84 ATTACK_TYPE=DoS RISK_SCORE=0.31 UNCERTAINTY=0.47 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.73 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Port ATTACK_DETECTED=1
910,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_11:15:00 NODE_ID=N34 VOLTAGE_LEVEL=215.6 FREQUENCY_SIGNAL=49.56 POWER_FLOW=129.14 REACTIVE_POWER=21.72 COMMUNICATION_LOG_SIZE=8907 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.35 SPECTRAL_ENERGY=13.99 SPATIAL_CORRELATION=0.4 WAVELET_COEFF_AVG=-0.315 WAVELET_COEFF_STD=0.179 THREAT_PROBABILITY=0.88 ATTACK_TYPE=MITM RISK_SCORE=0.38 UNCERTAINTY=0.41 POLICY_ACTION=increase_monitoring REWARD_VALUE=0.45 IP_MUTATION=1 PORT_ROTATION=1 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Port ATTACK_DETECTED=1
911,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_11:30:00 NODE_ID=N17 VOLTAGE_LEVEL=235.35 FREQUENCY_SIGNAL=50.26 POWER_FLOW=117.36 REACTIVE_POWER=18.83 COMMUNICATION_LOG_SIZE=6460 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.72 SPECTRAL_ENERGY=7.03 SPATIAL_CORRELATION=0.85 WAVELET_COEFF_AVG=-0.714 WAVELET_COEFF_STD=0.176 THREAT_PROBABILITY=0.96 ATTACK_TYPE=Insider RISK_SCORE=0.43 UNCERTAINTY=0.04 POLICY_ACTION=isolate_node REWARD_VALUE=0.65 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=Port ATTACK_DETECTED=1
912,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_11:45:00 NODE_ID=N43 VOLTAGE_LEVEL=220.21 FREQUENCY_SIGNAL=49.6 POWER_FLOW=122.11 REACTIVE_POWER=25.63 COMMUNICATION_LOG_SIZE=1913 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.78 SPECTRAL_ENERGY=12.26 SPATIAL_CORRELATION=0.42 WAVELET_COEFF_AVG=0.359 WAVELET_COEFF_STD=0.044 THREAT_PROBABILITY=0.37 ATTACK_TYPE=UNKNOWN RISK_SCORE=0.25 UNCERTAINTY=0.2 POLICY_ACTION=restrict_access REWARD_VALUE=0.69 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=Port ATTACK_DETECTED=0
913,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_12:00:00 NODE_ID=N18 VOLTAGE_LEVEL=224.7 FREQUENCY_SIGNAL=50.12 POWER_FLOW=101.06 REACTIVE_POWER=27.16 COMMUNICATION_LOG_SIZE=3137 ACCESS_BEHAVIOR=file_access TEMPORAL_ENTROPY=0.79 SPECTRAL_ENERGY=6.21 SPATIAL_CORRELATION=0.78 WAVELET_COEFF_AVG=0.413 WAVELET_COEFF_STD=0.08 THREAT_PROBABILITY=0.88 ATTACK_TYPE=False_Data_Injection RISK_SCORE=0.65 UNCERTAINTY=0.43 POLICY_ACTION=isolate_node REWARD_VALUE=0.49 IP_MUTATION=0 PORT_ROTATION=0 ENV_DIVERSIFICATION=0 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1
914,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_12:15:00 NODE_ID=N26 VOLTAGE_LEVEL=238.27 FREQUENCY_SIGNAL=50.1 POWER_FLOW=126.52 REACTIVE_POWER=28.72 COMMUNICATION_LOG_SIZE=4057 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.49 SPECTRAL_ENERGY=10.99 SPATIAL_CORRELATION=0.58 WAVELET_COEFF_AVG=0.626 WAVELET_COEFF_STD=0.042 THREAT_PROBABILITY=0.4 ATTACK_TYPE=DoS RISK_SCORE=0.34 UNCERTAINTY=0.35 POLICY_ACTION=isolate_node REWARD_VALUE=0.43 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Env ATTACK_DETECTED=0
915,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_12:30:00 NODE_ID=N31 VOLTAGE_LEVEL=228.12 FREQUENCY_SIGNAL=50.04 POWER_FLOW=90.76 REACTIVE_POWER=31.13 COMMUNICATION_LOG_SIZE=7889 ACCESS_BEHAVIOR=logout TEMPORAL_ENTROPY=0.2 SPECTRAL_ENERGY=13.33 SPATIAL_CORRELATION=0.54 WAVELET_COEFF_AVG=-0.123 WAVELET_COEFF_STD=0.37 THREAT_PROBABILITY=0.76 ATTACK_TYPE=DoS RISK_SCORE=0.67 UNCERTAINTY=0.01 POLICY_ACTION=isolate_node REWARD_VALUE=0.26 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP ATTACK_DETECTED=1
916,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_12:45:00 NODE_ID=N3 VOLTAGE_LEVEL=229.46 FREQUENCY_SIGNAL=49.81 POWER_FLOW=112.76 REACTIVE_POWER=29.33 COMMUNICATION_LOG_SIZE=1577 ACCESS_BEHAVIOR=command_exec TEMPORAL_ENTROPY=0.7 SPECTRAL_ENERGY=8.32 SPATIAL_CORRELATION=0.75 WAVELET_COEFF_AVG=-0.042 WAVELET_COEFF_STD=0.247 THREAT_PROBABILITY=0.52 ATTACK_TYPE=Zero-Day RISK_SCORE=0.39 UNCERTAINTY=0.09 POLICY_ACTION=restrict_access REWARD_VALUE=0.23 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=UNKNOWN ATTACK_DETECTED=0
917,DATASET=SG_SECURITY TIMESTAMP=2024-01-10_13:00:00 NODE_ID=N30 VOLTAGE_LEVEL=237.73 FREQUENCY_SIGNAL=49.77 POWER_FLOW=129.94 REACTIVE_POWER=23.04 COMMUNICATION_LOG_SIZE=7362 ACCESS_BEHAVIOR=login TEMPORAL_ENTROPY=0.25 SPECTRAL_ENERGY=14.82 SPATIAL_CORRELATION=0.44 WAVELET_COEFF_AVG=0.688 WAVELET_COEFF_STD=0.022 THREAT_PROBABILITY=0.14 ATTACK_TYPE=MITM RISK_SCORE=0.75 UNCERTAINTY=0.03 POLICY_ACTION=alert_operator REWARD_VALUE=0.57 IP_MUTATION=1 PORT_ROTATION=0 ENV_DIVERSIFICATION=1 MTD_STRATEGY_USED=IP+Port ATTACK_DETECTED=1
